FIRST_INV_DATE,NAME,GENDER,AGE,STATE,COUNTRY,INVESTMENT_TYPE,NET_ASSET_VALUE
2016,Westfield Group,MALE,36,CA,United States,Currency,33254504.55
2016,"Linebarger, Goggan, Blair & Sampson",FEMALE,36,IL,United States,Currency,48929469.16
2016,Brad Begle,FEMALE,36,IL,United States,Currency,68310737.25
2016,Airbnb,MALE,36,CA,United States,Currency,64806183.11
2016,PNC Bank,FEMALE,36,IL,United States,Currency,7196502.48
2016,Jackson Vaughn Public Strategies LLC,FEMALE,36,TX,United States,Currency,1726236.29
2016,Innovative Parking Solutions Inc.,FEMALE,36,IL,United States,Currency,115315274.1
2016,Roundy's,MALE,36,WI,United States,Currency,44693316.15
2016,ESI Consultants Ltd.,FEMALE,36,IL,United States,Currency,34177730.82
2016,"Burns & McDonnell Engineering Company, Inc.",MALE,36,IL,United States,Currency,75825643.56
2016,"Bluebird Network, LLC",FEMALE,36,MO,United States,Currency,117912978.8
2016,"125 S Clark (Chicago) SPE, LLC",FEMALE,36,IL,United States,Currency,112702357.3
2016,"ALDI, Inc., an Illinois corporation",MALE,36,IN,United States,Currency,46863305.36
2016,White Oak Realty Partners,FEMALE,36,IL,United States,Currency,12258131.1
2016,Cielo Concessions LLC,FEMALE,36,IL,United States,Currency,43030104.45
2016,AMP Capital Investors (US) Ltd,FEMALE,36,IL,United States,Currency,24618035.15
2016,Yellow Group LLC,MALE,36,IL,United States,Currency,117080473.5
2016,Wine and Spirit Distributors of IL (WSDI),MALE,36,IL,United States,Currency,43868589.2
2013,UCAN,MALE,36,IL,United States,Currency,48090958.51
2014,Exxon Mobil Corp.,FEMALE,36,CA,United States,Currency,88742226.62
2014,"JMB Financial Advisors, LLC",MALE,36,IL,United States,Currency,24602999.87
2014,Alliance of Automobile Manufacturers,MALE,36,DC,United States,Currency,18874288.67
2015,Richard Ursitti,MALE,36,IL,United States,Currency,56397343.04
2012,"SRC Aviation, LLC",FEMALE,36,CO,United States,Currency,118934096.5
2015,Clark Street Real Esate,MALE,36,IL,United States,Currency,101972369.3
2014,"South Riverside Building, LLC",MALE,36,IL,United States,Currency,8314116.77
2012,AM Trio Park LLC,MALE,36,MA,United States,Currency,123207849.7
2013,"LAZ Parking Chicago, LLC",FEMALE,36,IL,United States,Currency,95498364.53
2012,Bank of America,FEMALE,36,IL,United States,Currency,108526264.9
2016,Evening Entertainment Group,MALE,36,AZ,United States,Currency,56180507.92
2016,Michael Lerner c/o MCZ Development,MALE,36,IL,United States,Currency,78966838.57
2016,Bigane Paving Company,FEMALE,36,IL,United States,Currency,14374393.5
2016,1070 Granville LLC,MALE,36,IL,United States,Currency,121167153.3
2016,Windfall Group,FEMALE,36,OH,United States,Currency,17033858.19
2016,Jorge Jimenez c/o TJ's Development Corp.,MALE,36,IL,United States,Currency,90534400.92
2016,Alliance of Automobile Manufacturers,FEMALE,36,DC,United States,Currency,23428986.88
2019,Grant Manny,FEMALE,36,IL,United States,Currency,51448441.04
2019,Ron Abrams,FEMALE,36,IL,United States,Currency,16397613.98
2016,MR CLARK 3473 OPERATING LLC C/O,FEMALE,36,IL,United States,Currency,80691423.01
2016,"Crown Castle USA, Inc.",FEMALE,36,PA,United States,Currency,1986655.07
2017,"Interstate JCDecaux, LLC",MALE,36,IL,United States,Currency,86711845.56
2017,HSC Plaza and Building Operations LLC,FEMALE,36,IL,United States,Currency,86979566.5
2017,Illinois Restaurant Association,MALE,36,IL,United States,Currency,77052192.46
2017,"J.J.B. Hilliard, W.L. Lyons LLC",FEMALE,36,KY,United States,Currency,48228393.7
2017,Campbell Street Asset Management,FEMALE,36,IL,United States,Currency,34183462.14
2016,"Greatting, Zachary",MALE,36,IL,United States,Currency,21320740.71
2017,Byline Bank,FEMALE,36,IL,United States,Currency,6537407.7
2016,"Saffron Capital Partners, LLC",FEMALE,36,IL,United States,Currency,95941731.64
2017,Merida Rua,MALE,36,IL,United States,Currency,12133110.29
2017,DRW Trading Group,FEMALE,36,IL,United States,Currency,82006758.56
2017,General Motors LLC,MALE,36,MI,United States,Currency,79673209.37
2017,Blackdog Corp,MALE,36,IL,United States,Currency,2394784.69
2017,"North American Concessions, Inc.",FEMALE,36,IL,United States,Currency,26790536.61
2017,Sterling Fox LLC,MALE,36,MI,United States,Currency,43961969.16
2017,Jenel Management Corp,MALE,36,NY,United States,Currency,59356610.59
2017,Saxony Wilson LLC,MALE,36,IL,United States,Currency,74486468.95
2017,Access Community Health Network,MALE,36,IL,United States,Currency,120905901.7
2017,The Interfaith Housing Development Corporation of Chicago,FEMALE,36,IL,United States,Currency,93075711.87
2017,Victor Jimenez,FEMALE,36,IL,United States,Currency,61372559.75
2017,The John Buck Company,FEMALE,36,IL,United States,Currency,12408821.52
2017,MIDWEST INDUSTRIAL METALS CORP. C/O STEVEN CADKIN,FEMALE,36,IL,United States,Currency,20002655.48
2017,Belmont Karlov LLC,MALE,36,IL,United States,Currency,102202216.8
2017,Tribune Media Company,FEMALE,36,CA,United States,Currency,81940642.41
2020,Greenlining Realty USA,FEMALE,36,IL,United States,Currency,77002580.89
2020,Kromek,FEMALE,36,PA,United States,Currency,60646137.67
2017,Kromek eV Products,FEMALE,36,PA,United States,Currency,48966391.5
2017,"Jam Productions, Ltd",MALE,36,IL,United States,Currency,110778726.9
2017,Boss Industries LLC,MALE,36,IN,United States,Currency,4249640.78
2017,"Ticketmaster, LLC",MALE,36,CA,United States,Currency,93908179.69
2017,5019-5021 N ASHLAND LLC C/O DREW BRENEMAN,FEMALE,36,IL,United States,Currency,57156127.57
2012,"Hamilton Partners, Inc",MALE,37,IL,United States,Currency,207078.4233
2011,Chicago Parking Meters LLC,MALE,37,IL,United States,Currency,161074.1406
2012,Barclays Capital Inc,MALE,37,NY,United States,Currency,1071859.48
2012,"Merrill Lynch, Pierce, Fenner, & Smith Inc.",FEMALE,37,NY,United States,Currency,346133.6238
2011,Academy for Urban School Leadership,FEMALE,37,IL,United States,Currency,48290.7733
2013,Incapital LLC,FEMALE,37,IL,United States,Currency,848331.9649
2013,Sensus North America,MALE,37,NC,United States,Currency,51599.3029
2013,"Burns & McDonnell Engineering Company, Inc.",MALE,37,IL,United States,Currency,1.0535
2013,"Romano, Tom",FEMALE,37,IL,United States,Currency,436665.2297
2014,MCZ Develomment Inc.,MALE,37,IL,United States,Currency,6805.8473
2014,John Buck Co.,MALE,37,IL,United States,Currency,187507.7679
2014,Chicago Public Schools,MALE,37,IL,United States,Currency,350686.0684
2014,Related Midwest,FEMALE,37,IL,United States,Currency,505750.1988
2014,"Plymouth Partners, LP",MALE,37,IL,United States,Currency,638126.2169
2015,Sensus North America,FEMALE,37,NC,United States,Currency,197314.1074
2015,"Live Nation Worldwide, Inc. (FKA Clear Channel Entertainment)",FEMALE,37,CA,United States,Currency,714255.0111
2014,THOMAS SCOTT,FEMALE,37,IL,United States,Currency,184434.739
2017,5657 Broadway LLC,MALE,37,IL,United States,Currency,1065275.785
2017,Midway Restaurant Development Lts / DBA Gold Coast Hot Dogs,FEMALE,37,IL,United States,Currency,907435.4719
2011,Wright Advertising,MALE,37,IL,United States,Currency,112.1258
2011,"Krehbiel, Pete",FEMALE,37,IL,United States,Currency,1197255.046
2011,Land and Lakes Company,MALE,37,IL,United States,Currency,404254.17
2012,Academy for Urban School Leadership,MALE,37,IL,United States,Currency,0.0844
2011,Chicago Neighborhood Initiatives,FEMALE,37,IL,United States,Currency,337706.7385
2011,Great Southwest Development Corp,FEMALE,37,IL,United States,Currency,1221047.516
2011,"Ascend Real Estate Group, LLC",FEMALE,37,IL,United States,Currency,1224831.708
2011,The Mid,MALE,37,IL,United States,Currency,201608.2311
2012,"Goldman, Sachs & Co",MALE,37,NY,United States,Currency,991180.1995
2012,Alexian Brothers,MALE,37,IL,United States,Currency,814841.8165
2012,Morgan Keegan & Co. Inc,MALE,37,TN,United States,Currency,411437.2752
2011,Chicago Board of Education,FEMALE,37,IL,United States,Currency,76304.8124
2012,Presence Health,FEMALE,37,IL,United States,Currency,644781.7241
2012,"React Presents, Inc",MALE,37,IL,United States,Currency,225469.8734
2013,Gilbane Building Co.,MALE,37,IL,United States,Currency,1229264.708
2013,Titan Outdoor LLC,MALE,37,NY,United States,Currency,874064.1298
2013,ilSt. Anthony Hospital,FEMALE,37,IL,United States,Currency,939696.179
2013,Barr Management,FEMALE,37,Il,United States,Currency,144657.2826
2013,JP Morgan Securities LLC,FEMALE,37,IL,United States,Currency,225641.2115
2013,Chicago Association of Realtors,FEMALE,37,IL,United States,Currency,534023.0359
2013,Home Carpet One,FEMALE,37,IL,United States,Currency,185612.7502
2013,South Dearborn LLC,FEMALE,37,IL,United States,Currency,237617.6474
2013,"American Heritage Investments, LLC",FEMALE,37,IL,United States,Currency,732255.3437
2013,"Troglia, Brian",MALE,37,IL,United States,Currency,1195525.377
2014,2040-2042 N Damen Ave LLC,MALE,37,IL,United States,Currency,729300.4231
2014,Comcast,MALE,37,IL,United States,Currency,389253.3984
2015,"Knight Engineers and Architects, Inc.",FEMALE,37,IL,United States,Currency,484274.0164
2015,Hunt Development Group LLC,FEMALE,37,IL,United States,Currency,588776.3791
2015,Water Tower Place LLC,FEMALE,37,IL,United States,Currency,529533.4522
2014,Garvey Court LLC,FEMALE,37,NV,United States,Currency,193701.6057
2014,"The Adams Group, Inc.",FEMALE,37,IL,United States,Currency,653288.0232
2015,Jackson Aberdeen Ventures LLC,MALE,37,IL,United States,Currency,193311.2012
2014,Novak Construction,FEMALE,37,IL,United States,Currency,506754.3553
2015,"AMI Group, LLC",FEMALE,37,IL,United States,Currency,295512.1072
2015,University of Chicago,FEMALE,37,IL,United States,Currency,36054.2869
2014,"Larry East, LLC",FEMALE,37,IL,United States,Currency,965190.415
2015,"Poonja, Ali & Faisal",FEMALE,37,IL,United States,Currency,936569.4705
2011,O'Donnell Investment Co,FEMALE,37,IL,United States,Currency,1032878.363
2011,"Smith Partners, LLC",FEMALE,37,IL,United States,Currency,0.0053
2011,"Primestor, Inc.",FEMALE,37,IL,United States,Currency,0.0047
2011,Xtreme Green Products Inc,FEMALE,37,NV,United States,Currency,0.0114
2011,"Aetna, Inc.",FEMALE,37,IL,United States,Currency,0.0107
2011,"Wal-Mart Stores, Inc.",MALE,37,AR,United States,Currency,601180.07
2011,"Roosevelt Tower - II, LLC",FEMALE,37,IL,United States,Currency,720909.7657
2011,GES,MALE,37,IL,United States,Currency,132725.9802
2011,Sinai Health System,MALE,37,IL,United States,Currency,1118492.415
2012,Hispanic Housing Development Corporation,MALE,37,IL,United States,Currency,802794.0822
2012,General Growth Properties,FEMALE,37,IL,United States,Currency,314117.7171
2012,Taxi Affiliation Services,FEMALE,37,IL,United States,Currency,10772.3823
2012,Robert S. Molaro & Associates,MALE,37,IL,United States,Currency,7964.9215
2012,Odessy Loft owners,FEMALE,37,IL,United States,Currency,2341.1254
2012,Katten Muchin Rosenman LLP,FEMALE,37,IL,United States,Currency,11677.8051
2011,"Dominion Voting Systems, Inc",FEMALE,37,CO,United States,Currency,38.071
2011,"Wright, Louise",MALE,37,IL,United States,Currency,289694.6757
2012,"Krist, Mark",MALE,37,IL,United States,Currency,409383.5369
2013,Inland Real Estate,FEMALE,37,IL,United States,Currency,598670.9936
2013,Kroger Co,FEMALE,37,OH,United States,Currency,978016.842
2013,"EZPAWN, Illinois, Inc",FEMALE,37,TX,United States,Currency,628551.8637
2013,"SP4 190 S. LaSalle, L.P.",FEMALE,37,IL,United States,Currency,789096.5675
2014,"United Parcel Service, Inc.",FEMALE,37,GA,United States,Currency,587436.9489
2014,Berghoff Catering & Restaurant Group,MALE,37,Il,United States,Currency,718565.1664
2014,"American Traffic Solutions, Inc",MALE,37,AZ,United States,Currency,422912.2986
2014,Resurrection Health Care,MALE,37,IL,United States,Currency,118590.2502
2015,Marc Realty,FEMALE,37,IL,United States,Currency,502106.9502
2015,J.P. Morgan Securities LLC,FEMALE,37,NY,United States,Currency,146045.04
2015,Kenmore Tenants Association,FEMALE,37,IL,United States,Currency,1211284.337
2015,Career Builder LLC,FEMALE,37,IL,United States,Currency,70862.5812
2015,"Urban Juncture, Inc.",FEMALE,37,IL,United States,Currency,1005420.564
2018,Civil Green Materials,MALE,37,IL,United States,Cash,1059614.563
2018,Bluewater Group,MALE,37,IL,United States,ETF,356741.2704
2018,"Essential Nail Spa, LLC",MALE,37,IL,United States,Cash,187769.4788
2018,Chicago Jesuit Acadamy,MALE,37,IL,United States,Cash,522330.4374
2018,"Bozic, Kristina",FEMALE,37,IL,United States,ETF,346471.351
2011,Progressus Therapy LLC,FEMALE,37,MD,United States,Alternative,1184951.222
2011,Continental Testing,FEMALE,37,IL,United States,Bonds,1123008.468
2011,Globetrotters Engineering Corp.,FEMALE,37,IL,United States,Cash,37473.7991
2011,"SF CH I, LLC",MALE,37,CA,United States,ETF,161787.7373
2011,"Allied Telesis, Inc",MALE,37,CA,United States,Alternative,182581.5237
2012,Plaza Popular LLC,MALE,37,IL,United States,ETF,159686.6609
2012,Columbia College,FEMALE,37,IL,United States,Alternative,213681.1005
2012,"JD Real Estate, Inc",FEMALE,37,IL,United States,Cash,953595.4442
2012,"Crossroads Development Partners, LLC",MALE,37,IL,United States,Currency,592935.2478
2012,Illinois Restaurant Association,MALE,37,IL,United States,Cash,790429.8753
2012,Resurrection Health Care,FEMALE,37,IL,United States,ETF,588264.0178
2012,"ZCOF Chicago Hotel, LLC",FEMALE,37,IL,United States,Alternative,469710.7951
2012,United Airlines,MALE,37,IL,United States,Equities,218532.2012
2012,"Mesirow Financial, Inc",FEMALE,37,IL,United States,Cash,1151542.664
2013,"Dominion Voting Systems, Inc",MALE,37,CO,United States,Currency,5003.6834
2013,"Citibank, NA",MALE,37,NY,United States,ETF,11550.1456
2013,"5454 S. Shore Drive, LLC",MALE,37,NJ,United States,Cash,2708.8363
2013,"Parsons Transportation Group, Inc",MALE,37,IL,United States,Bonds,11019.3562
2013,"Goldman, Sachs & Co",MALE,37,NY,United States,ETF,11603.0592
2013,Loyola University of Chicago,MALE,37,IL,United States,Currency,9637.1853
2013,Bowman Consulting,FEMALE,37,IL,United States,Cash,754.2212
2013,RAMON PEDRO,FEMALE,37,IL,United States,Cash,813.153
2013,Heirs of Brozeville,MALE,37,IL,United States,Equities,9462.3309
2013,Jeff Offutt,FEMALE,37,IL,United States,Bonds,3958.9784
2013,"Koch Companies Public Sector, LLC and Affiliates",MALE,37,WI,United States,Currency,1907.3905
2013,Fordham Condominium Assoc.,FEMALE,37,IL,United States,Cash,1428.3554
2014,Federation of Women Contractors,MALE,37,IL,United States,Alternative,3344.4792
2014,"DirecTV, LLC",FEMALE,37,NY,United States,ETF,34.8988
2013,"UGP-200 West Randolph, LLC",FEMALE,37,IL,United States,Cash,3538.1982
2014,"Tri-Angle Fabrication & Body Co., Inc.",FEMALE,37,Il,United States,Equities,3050.6842
2014,PanCal Opportunity LLC,FEMALE,37,IL,United States,Cash,12328.6461
2015,Scott Henry,MALE,37,IL,United States,ETF,5929.3525
2015,"KeyBanc Capital Markets, Inc",MALE,37,OH,United States,ETF,3405.5337
2014,Atira Hotels,MALE,37,IL,United States,Cash,7901.7385
2014,Crown Castle NG Networks (fka Next G Networks Inc),FEMALE,37,PA,United States,Currency,11789.3731
2018,"Schafer Condon Carter, Inc DBA 1027 W. Madison Partners",MALE,37,IL,United States,Bonds,3956.5795
2011,JP Morgan Chase & Co.,MALE,37,IL,United States,Currency,4724.6444
2011,"Chicago Mercantile Exchange, Inc.",MALE,37,IL,United States,Bonds,283241.5962
2011,"Code 130, LLC",FEMALE,37,IL,United States,Cash,1121243.178
2011,"Morgan Stanley & Co, LLC",FEMALE,37,NY,United States,Alternative,480765.7872
2012,Mercy Hospital and Medical Center,MALE,37,IL,United States,Cash,711625.2439
2012,SEIU Health Care IL%2fIN,MALE,37,IL,United States,Alternative,336820.6868
2012,"Wal-Mart Stores, Inc.",FEMALE,37,AR,United States,Equities,359466.3925
2012,Holsten Development Corp.,MALE,37,IL,United States,Cash,1181422.429
2012,Blommer Chocolate Company,FEMALE,37,IL,United States,Cash,164254.6961
2012,KPMG LLP,MALE,37,IL,United States,Bonds,426528.0929
2012,United Food and Commercial Workers Local 881,MALE,37,IL,United States,Cash,119149.5751
2012,"Zip Car, Inc.",FEMALE,37,IL,United States,Alternative,43107.3296
2011,Enterprise Leasing Co. of Chicago,MALE,37,IL,United States,Currency,196583.6337
2011,Bradford Real Estate Service Corp.,MALE,37,Il,United States,Equities,1113658.845
2011,"Johnson Diversey, Inc",MALE,37,WI,United States,ETF,665528.0818
2012,"KeyBanc Capital Markets, Inc",MALE,37,OH,United States,Currency,745770.1281
2012,Rass Hospitality,FEMALE,37,IL,United States,Alternative,927839.8324
2013,BMO Capital Markets GKST,FEMALE,37,IL,United States,ETF,396850.702
2013,"JCDecaux Chicago, LLC",MALE,37,NY,United States,Equities,848324.3755
2013,Solano De Carrier,FEMALE,37,IL,United States,Equities,1160883.694
2013,"Temco Machinery, Inc.",FEMALE,37,IL,United States,Currency,603966.0626
2013,Comer Science & Education Foundation,MALE,37,WI,United States,Cash,189054.4637
2013,Chicago Loop Parking,MALE,37,IL,United States,Alternative,556168.3986
2013,"ExteNet Systems, Inc",MALE,37,IL,United States,Alternative,368414.4617
2014,Sterling Bay Companies,MALE,37,IL,United States,Alternative,388932.381
2014,Howard & Howard Attorneys PLLC,FEMALE,37,IL,United States,Equities,205940.5149
2014,"Election Systems & Softward, LLC",MALE,37,NE,United States,Bonds,230585.4482
2014,"Lake Park Associates, Inc.",MALE,37,IL,United States,Alternative,1134937.854
2014,Stonewater One North State Funding LLC,FEMALE,37,CA,United States,Currency,563131.8371
2015,Archer Daniels Midland Company,MALE,37,IL,United States,Alternative,531452.0748
2015,"AG-OCG 360 North Michigan, L.L.C.",MALE,37,IL,United States,Cash,314238.6177
2015,Aberdeen Development,FEMALE,37,IL,United States,Equities,710210.7053
2015,"Monroe Acquisition Partners, LLC",MALE,37,IL,United States,Equities,1214841.276
2014,Georgio's on Division,FEMALE,37,IL,United States,Alternative,553801.5285
2014,W.J. O'Neil Chicago,MALE,37,IL,United States,Equities,1152281.582
2014,The Drapac Group,FEMALE,37,CA,United States,Cash,663478.2488
